ideaID,content,authorID,timeStamp,,,,
4YngXpAwdxJFxa3sj,international nation-specific dress Guests will attend wearing dress specific for different countries of the world.,A31BENEKICWUVP,1.44E+12,Far-Near,[international] [nation-specific dress] Guests will attend wearing dress specific for different countries of the world.,5.125,0.755981866
4dQFsb7LpKNCdJa3y,Adult Wine This party is just for adults only.  There are no kids allowed and every beverage has alcohol in it.  ,A2C1GIV5DE7IAG,1.44E+12,Near-Far,[Adult] [Wine] This party is just for adults only.  There are no kids allowed and every beverage has alcohol in it.  ,2.2,-0.968679784
4efaCHMWfifnHPMbh,beach beach towel Everything will be beachy and sandy. Guest will not sit in chairs but instead will sit on the towels they bring,A3BPTARPGHYU1N,1.44E+12,Far-Near,[beach] [beach towel] Everything will be beachy and sandy. Guest will not sit in chairs but instead will sit on the towels they bring,4,-0.330353099
4hPdLftQhWDAZ2LRZ,Harry Potter wands Harry Potter will always be popular.,AVU1N78F92K93,1.44E+12,Far-Near,[Harry Potter] [wands] Harry Potter will always be popular.,3.2,-0.127131054
4mEroPpphgkMhohqc,"Rustic Beer A cool, rustic setting with beer and stuff from the grill.",AVU1N78F92K93,1.44E+12,Far-Near,"[Rustic] [Beer] A cool, rustic setting with beer and stuff from the grill.",3.25,-0.5076165
4n8ttAcaR8SJ8M2RP,"pet friendly wedding pet Sometimes people treat their pets as family and want to get them involve too. So bring your dogs, cats, hamsters, whatever.",A4E1UYPDHE8D8,1.44E+12,pInspControl,"[pet friendly wedding] [pet] Sometimes people treat their pets as family and want to get them involve too. So bring your dogs, cats, hamsters, whatever.",4.666666667,0.334114272
4ozS4GDejqQDu6vqa,"Angels Wings If they had a wedding where everyone had wings, that'd be so cool.",AVU1N78F92K93,1.44E+12,Far-Near,"[Angels] [Wings] If they had a wedding where everyone had wings, that'd be so cool.",3.4,-0.382383747
4rduMhgC45JRpiFRv,Italian Cigar There are a lot of Italians who take pride in their heritage.,AVU1N78F92K93,1.44E+12,Far-Near,[Italian] [Cigar] There are a lot of Italians who take pride in their heritage.,4.5,0.210891032
4v7h8SKPuLcfCWDfk,Pirate Treasure Map A treasure map to the reception,A1PG8JACPB207H,1.44E+12,Near-Far,[Pirate] [Treasure Map] A treasure map to the reception,4,-0.174977115
4w5TehrxdxHMzM8EE,"The 70s Jacket or Blouse Everyone will bring their favorite 70s-inspired Jacket or Blouse to the wedding, to celebrate their favorite decade.",AXSDD92JCDPV7,1.44E+12,pInspControl,"[The 70s] [Jacket or Blouse] Everyone will bring their favorite 70s-inspired Jacket or Blouse to the wedding, to celebrate their favorite decade.",3.8,-0.641857886
54oo7PNLd5FBRbAZh,Solar system Hollow planet of your choice The hollow planets will be made into lamps/lanterns by putting a candle or light bulb inside,A273AB0Z9KBLGG,1.44E+12,Near-Near,[Solar system] [Hollow planet of your choice] The hollow planets will be made into lamps/lanterns by putting a candle or light bulb inside,5,0.472314415
56Q253G3W72obsp24,Tennis Nets You could drape tennis net-like fabric over the tables and place clear glass vases in the center full of tennis balls. ,AR9ZC60MDS2Q,1.44E+12,Far-Near,[Tennis] [Nets] You could drape tennis net-like fabric over the tables and place clear glass vases in the center full of tennis balls. ,4.75,0.465932625
58QPoZD34Akan5DgR,Fondue Food Reception dinner will have fondue pots and everyone can bring what they wish to try,ABBZGF22NICO7,1.44E+12,pInspControl,[Fondue] [Food] Reception dinner will have fondue pots and everyone can bring what they wish to try,3,-0.506701022
59eeCbnAJ7njZvcWp,geocaching gps geocaches will be hidden around the wedding,A1B7QPPS5Q43EX,1.44E+12,pInspControl,[geocaching] [gps] geocaches will be hidden around the wedding,5,1.892820719
5E3pM2Ybppdq6dtKR,Disney World flag of foreign country the flags will be used to designated where you sit at the reception.,A33B85TN97HQ33,1.44E+12,Near-Near,[Disney World] [flag of foreign country] the flags will be used to designated where you sit at the reception.,5.5,0.756929239
5GwARwsezRbXyK44Y,Craft Beer Mugs There will be craft beer on tap,A2V8WP19CYR0H3,1.44E+12,Far-Near,[Craft Beer] [Mugs] There will be craft beer on tap,3.666666667,-0.08976182
5JAHh7t9xtsE7d4AD,Movies Costumes Each person attending the wedding will dress like the hero/heroine of their favorite movie.,AXSDD92JCDPV7,1.44E+12,pInspControl,[Movies] [Costumes] Each person attending the wedding will dress like the hero/heroine of their favorite movie.,2.833333333,-0.458595572
5LwuxRjPsXoofrb8Y,Ebola Shovel The concept behind the bola wedding is that the guests will have to bury a casket with a fake bride and groom after the wedding finishes using shovels because they have Ebola. ,A4ZW4GNQ98HV6,1.44E+12,Far-Far,[Ebola] [Shovel] The concept behind the bola wedding is that the guests will have to bury a casket with a fake bride and groom after the wedding finishes using shovels because they have Ebola. ,6,1.131987791
5PzwpHXKobPQy3ykr,"Pirates sailor costumes The wedding can take place on a real sailing ship and the decorations and cake can match the theme, with guests wearing themed costumes.",A2B0FLA55RH047,1.44E+12,Near-Near,"[Pirates] [sailor costumes] The wedding can take place on a real sailing ship and the decorations and cake can match the theme, with guests wearing themed costumes.",3.666666667,-0.139356007
5QcNrTAXSKvhBxkLd,"Ocean Fish Ocean themed wedding, featuring sealife props and live fish perhaps held at an aquarium.",A2C7VUFGB8WGCG,1.44E+12,Near-Near,"[Ocean] [Fish] Ocean themed wedding, featuring sealife props and live fish perhaps held at an aquarium.",4.6,0.2472698
5QqkjaMdkBHd759SN,diamond stones Imitation diamonds hanging from the ceiling with lighting affects that will glimmer the room.   Could also incorporate this into dining.   A centerpiece with light luminescence to glimmer the tables.  ,A5F3DEDHBOKUV,1.44E+12,Far-Far,[diamond] [stones] Imitation diamonds hanging from the ceiling with lighting affects that will glimmer the room.   Could also incorporate this into dining.   A centerpiece with light luminescence to glimmer the tables.  ,4.666666667,0.100161927
5TWsWDyw6vKBJZKL3,"Raptor Hawk The wedding attendees will be dressed as birds of prey, after the ceremony, the hawks will be used to hunt rabbits and small game for a feast.",A39W0L8ENJR734,1.44E+12,pInspControl,"[Raptor] [Hawk] The wedding attendees will be dressed as birds of prey, after the ceremony, the hawks will be used to hunt rabbits and small game for a feast.",5.75,0.997885687
5bxyZr7kkt47jipNa,favorite sport team team logo if they share a team,A26RO8GGTQAXGG,1.44E+12,Near-Far,[favorite sport team] [team logo] if they share a team,3.2,-0.31530415
5i9fCK9vWcZT6hcYf,Halloween costume A Halloween theme wedding where guests dress up in their favorite Halloween costumes.,A4E1UYPDHE8D8,1.44E+12,pInspControl,[Halloween] [costume] A Halloween theme wedding where guests dress up in their favorite Halloween costumes.,4.5,0.244469192
5iwq57ecjixWfvfQA,medieval swords The attendees could create an arch of swords for the bride and groom to walk through ,A3VBJKFVE970LX,1.44E+12,Far-Far,[medieval] [swords] The attendees could create an arch of swords for the bride and groom to walk through ,3.666666667,-0.367824422
5sbpkrkCx4HcZLzFa,the Ocean Starfish The starfish will be made into a large mosaic as a backdrop,A273AB0Z9KBLGG,1.44E+12,Near-Near,[the Ocean] [Starfish] The starfish will be made into a large mosaic as a backdrop,3.5,-0.314328991
5vBMA7pS6Ev7hw9nF,music musical instrument we will all play our musical instruments to serenade the bride and groom,A1V6BJT8KGVC1K,1.44E+12,pInspControl,[music] [musical instrument] we will all play our musical instruments to serenade the bride and groom,5.285714286,0.455904802
5y4BrhC3RfdQHwno4,wine bottle of wine it is BYOB,A1V6BJT8KGVC1K,1.44E+12,pInspControl,[wine] [bottle of wine] it is BYOB,1.8,-1.657356328
62g2WCD7JTeFbAzsf,"las vegas deck of cards, etc the reception will be set up into stations, with different vegas games and vegas related decor",A2Q547IGXUG5B6,1.44E+12,Far-Far,"[las vegas] [deck of cards, etc] the reception will be set up into stations, with different vegas games and vegas related decor",4.333333333,0.076617911
67jYsgerFdGnvNXSy,Fiction costume People who attend the wedding can dress up as their favorite fictional character.,A1IEW5EXDOKMKD,1.44E+12,Near-Far,[Fiction] [costume] People who attend the wedding can dress up as their favorite fictional character.,3,-0.184374935
6AomJ3kGCpgbhP3aK,Masquerade Mask A Masquerade wedding would have everyone in masks including the bride in groom.  It would allow the guests to retain anonymity. ,A4ZW4GNQ98HV6,1.44E+12,Far-Far,[Masquerade] [Mask] A Masquerade wedding would have everyone in masks including the bride in groom.  It would allow the guests to retain anonymity. ,4.142857143,0.030797273
6H6m7TpaJsRRZ5wsv,Space stars Decorate with stars,A3LN9BVLOWLYER,1.44E+12,Far-Far,[Space] [stars] Decorate with stars,2.666666667,-0.693139922
6HuhoHYQRdQuWmbyH,"indie eclectic items bring guitars, and soft lights",A3914P24XPNPY3,1.44E+12,Far-Far,"[indie] [eclectic items] bring guitars, and soft lights",3,-0.077519438
6KQZfitcfrwn3XEGB,18th Century Era fashion Everyone will be dressed up like they are from the 18th century for the wedding.,A1C0P72V4V16QN,1.44E+12,Far-Far,[18th Century] [Era fashion] Everyone will be dressed up like they are from the 18th century for the wedding.,4.6,0.324657295
6L4qLchkFq3CW4kiq,"Heart Red, pink and white clothes Valentine's Day wedding. Wedding party can assemble so they make a heart shape. Hearts everywhere and the colors red pink and white",A1WAIQEBF6RLC6,1.44E+12,Near-Far,"[Heart] [Red, pink and white clothes] Valentine's Day wedding. Wedding party can assemble so they make a heart shape. Hearts everywhere and the colors red pink and white",3.666666667,-0.523616371
6iBZfDp696H7Mutnd,Gunslinger Toy pistol Dress up like your favorite gunslinger from the west.,A3B6K6TUKM2133,1.44E+12,Far-Near,[Gunslinger] [Toy pistol] Dress up like your favorite gunslinger from the west.,4.6,0.461327461
6vhPMoz3egT3XDTuM,nerds pocket protector all guest will dress and nerds including bride and groom,A2Q547IGXUG5B6,1.44E+12,Far-Far,[nerds] [pocket protector] all guest will dress and nerds including bride and groom,3.333333333,-0.442079947
73E8ZCRQDCAQbYqjL,"space space anything about the universe, planets, stars, constellations, spaceships, tv shows about space ships.",A2P2KRN6Y2CQ5B,1.44E+12,Near-Far,"[space] [space] anything about the universe, planets, stars, constellations, spaceships, tv shows about space ships.",4,0.058170204
73fcqYyACJf8v7dg7,childhood books favorite childhood book game at the reception,A5DB9OBBOOX6M,1.44E+12,Near-Near,[childhood books] [favorite childhood book] game at the reception,4.333333333,0.58337815
74bpSYpQpdpwhMSgT,disney dress as favorite disney character  it will fun and silly,A544VW8YTMPJP,1.44E+12,Far-Far,[disney] [dress as favorite disney character ] it will fun and silly,3.666666667,0.141040658
78iRp3m5G7udq64AR,island stings of colorful beads the participants could dress in island themed costumes,A1OK974KXKO6FJ,1.44E+12,Near-Near,[island] [stings of colorful beads] the participants could dress in island themed costumes,3.555555556,-0.103080567
7Cmu2EdkKemZ9dngG,"Music Sheet Music These can be used as place mats, they can be ue by guests and written on with advice to the couple and given to the bride and groom as gifts.",A1IXUTQDYODKJI,1.44E+12,Near-Far,"[Music] [Sheet Music] These can be used as place mats, they can be ue by guests and written on with advice to the couple and given to the bride and groom as gifts.",3.75,-0.128666538
7Epz6dx2nj2W64kzw,Spies Camera Guest will take sneaky pictures during and after ceremony as though they are spying on bride and groom.,A1W045DUHMM4LZ,1.44E+12,pInspControl,[Spies] [Camera] Guest will take sneaky pictures during and after ceremony as though they are spying on bride and groom.,4.333333333,0.028578126
7Lcddr3Gh3JA6iJvJ,water park swimsuits and shorts There will be a place to swim during the reception.  ,A39E9936894TJR,1.44E+12,Far-Near,[water park] [swimsuits and shorts] There will be a place to swim during the reception.  ,5,0.665723972
7P3JfZC6zYoPAdxPh,Hawaii Leis I would do a Hawaiian themed wedding with a luau for dinner.,A39KXU2B7L9MAC,1.44E+12,Near-Far,[Hawaii] [Leis] I would do a Hawaiian themed wedding with a luau for dinner.,1.75,-1.415036449
7QKX6gh74wjB8Hnck,"beach bathing suit if mary in summer it can be a beach wedding, something different",A544VW8YTMPJP,1.44E+12,Far-Far,"[beach] [bathing suit] if mary in summer it can be a beach wedding, something different",4,-0.350049878
7Shsd5ezyehBFrK8C,Orgy Condoms Everybody fucks their brains out.,A25M8E1A9XVR5A,1.44E+12,Far-Near,[Orgy] [Condoms] Everybody fucks their brains out.,4,-0.307978353
7T7ReQDEr3szdx8J5,Ocean blue suits Everyone will wear blue clothes to match the ocean theme,A38HODAQUKJKKS,1.44E+12,Far-Near,[Ocean] [blue suits] Everyone will wear blue clothes to match the ocean theme,3.6,-0.312702977
7TZPT9oF6QMcXd82t,Michael Jackson single glove The whole wedding party will be decked out like Michael Jackson through the ages.  Show your support and bring a white single glove.,A30QIP839AZBGL,1.44E+12,Far-Far,[Michael Jackson] [single glove] The whole wedding party will be decked out like Michael Jackson through the ages.  Show your support and bring a white single glove.,5.666666667,0.734378734
7WWNcwxZvt8dMq2vS,Safety Dance Household safety items Gift the couple with a small item to help make their home safer like a fire extinguisher or smoke alarm,ATL88E7W705EG,1.44E+12,Near-Near,[Safety Dance] [Household safety items] Gift the couple with a small item to help make their home safer like a fire extinguisher or smoke alarm,3,-0.696632797
7XJjAFRRXNKtpazPM,nude birthday suits naked wedding (awkward much),A258MR1IS96JEP,1.44E+12,Near-Far,[nude] [birthday suits] naked wedding (awkward much),4.25,-0.031440696
7aqHsLTzPz9xwCSah,"harry potter magic wands they can be used for pretend spells and to designate what ""house"" you are from so that you will be seated that way",A33B85TN97HQ33,1.44E+12,Near-Near,"[harry potter] [magic wands] they can be used for pretend spells and to designate what ""house"" you are from so that you will be seated that way",4,0.198838586
7b7yLhYZAP7bHFHPX,"Sports Balls Each person will bring a ball from their favorite sport, and use it for games.",AXSDD92JCDPV7,1.44E+12,pInspControl,"[Sports] [Balls] Each person will bring a ball from their favorite sport, and use it for games.",3.5,-0.214157736
7dzuZFYBECQrD349G,Beach bathing suit and towel Relaxed wedding with a pool reception,A1WAIQEBF6RLC6,1.44E+12,Near-Far,[Beach] [bathing suit and towel] Relaxed wedding with a pool reception,1,-1.512924007
7e2qaEQtGg3j7b6YB,crossfit bride lift your bride over your head,A2P2KRN6Y2CQ5B,1.44E+12,Near-Far,[crossfit] [bride] lift your bride over your head,3.666666667,-0.109958941
7fkXAmhusL96TNPBD,Geisha Face paint and kimono The bride will wear traditional geisha attire and the guests will wear kimonos and carry katanas,A2R40R4O6G0YBY,1.44E+12,Far-Near,[Geisha] [Face paint and kimono] The bride will wear traditional geisha attire and the guests will wear kimonos and carry katanas,4.5,0.622521097
7j7JgkjoZibFYGtev,"Caitlyn Jenner Makeup Caitlyn Jenner is an inspiration to us all. Not only did she have several children with several different women, she left her most current wife to begin the transformation into a woman. We've ignored everyone else who has done this before because now we have a true hero amongst us. At the wedding, we'll have a contest for the men - who can look the most like a woman? Ladies, bring your makeup, this party is JUST getting started!",A1ENTWNZQLZ3K,1.44E+12,Far-Far,"[Caitlyn Jenner] [Makeup] Caitlyn Jenner is an inspiration to us all. Not only did she have several children with several different women, she left her most current wife to begin the transformation into a woman. We've ignored everyone else who has done this before because now we have a true hero amongst us. At the wedding, we'll have a contest for the men - who can look the most like a woman? Ladies, bring your makeup, this party is JUST getting started!",4,-0.697749687
